Time [Sec],Li7,B11,Na23,Mg25,Al27,Si29,P31,K39,Ca42,Sc45,Ti49,V51,Cr53,Mn55,Fe57,Co59,Ni60,Cu63,Zn66,Ga71,Rb85,Sr88,Y89,Zr90,Sn118,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf178,Ta181,W182,Au197,Pb208,Th232,U238
2681.4497,13505.96,918147.36,1954887.88,212485.38,95358898.75,4831243.92,46572.05,2472170.46,4035546.9,18010.89,762177.64,194771.23,11908584.06,25431448.88,3987587.9,3500.42,6501.43,191640.86,1104674.71,19212.61,13206.02,94809.86,125543.08,234082.28,24621.37,19012.9,4800.82,33239.49,10604.03,17010.39,6201.38,4000.58,3800.52,4600.77,7301.94,7301.94,5501.1,2000.15,3800.53,3000.33,5000.92,1000.04,12205.47,0,103196.26,12606.02,10504.2
2682.0479,17209.68,120160.15,1238963.08,255748.73,97465964.17,4471002.49,36243.65,2339427.32,4289398.48,19312.52,704427.05,187680.63,2135972.87,27839656.76,4173670.31,4900.81,4400.66,236181.86,1301685.74,16709.54,20814.94,31033.27,106390.27,218338.48,14607.52,5301,2700.26,29030.12,14807.85,19413.53,5401.05,4500.73,5000.9,5000.91,6101.35,6001.31,5100.95,2900.31,4300.68,2100.16,4300.68,700.02,12305.56,0,47283.36,14708.2,5801.28
2682.6458,10803.82,27524.83,590029.28,260326,118282358.6,5147369.55,32134.32,1181163.08,5001196.36,19813.18,716064.55,168451.71,686711.07,31230447.29,3917116.59,4600.72,2800.27,65143.99,455622.32,19513.01,13406.2,11604.66,88470.04,153107.51,10003.53,7201.85,2600.24,35745.67,16810.11,25022.47,5000.9,4000.58,3900.55,3700.5,5000.91,3200.37,4000.58,1500.08,3000.33,1800.12,3400.42,1200.05,19213.56,0,48889.12,17010.96,4500.77
2683.2437,6801.51,3200.34,429106.54,225471.75,127411970.6,4934631.93,31432.84,450651.37,4702902.48,10903.99,506599.66,128655.9,127446.25,31779761.87,4223980.04,5100.88,1200.05,15708.39,62834.25,19513.01,3500.42,5601.08,68763.24,133716.33,10904.19,5801.2,7301.91,65553.41,26424.98,31635.91,6301.43,4800.83,2400.21,3200.37,4700.8,4000.58,3500.45,1400.07,1800.12,1700.11,3100.35,2300.19,24121.37,0,53305.93,32840.83,10604.28
2683.8418,4800.75,3200.34,425095.56,183508.92,134119318,5442033.44,30230.37,508608.94,4976910.16,10103.43,1186172.46,125327.56,233324.41,29595212.74,4252832.77,4300.63,1600.09,8802.63,25922.88,20013.69,5000.86,10904.11,70973.9,411892.53,17410.69,4200.63,33941.15,150506.24,56815.35,63142.9,7301.92,5501.09,4600.77,3800.52,4800.84,3200.37,3800.53,1600.09,1600.09,1600.09,8902.9,9803.53,29331.59,0,42166.31,97458.72,33241.99
2684.4399,3600.42,6901.56,369563.92,158225.09,126467928.3,5434235.03,31232.42,548171.34,5323786.74,10503.7,3403733.8,152177.12,342824.22,29567772.43,4177556.6,4100.57,1100.04,5501.03,18411.54,16509.31,2700.25,8402.44,89778.07,979109.47,22117.24,1300.06,65553.31,296615.21,88278.16,95728.06,11604.84,7902.25,5701.18,4300.67,7902.27,5601.14,4200.64,3200.37,2700.27,1500.08,13907.09,14607.83,35345.86,0,38956.61,109754.74,42267.86
2685.0381,5701.06,22917.22,373560.4,181687.08,122899268.1,5579998.7,29729.37,547341.75,5127210.64,14607.16,4882708.81,180492.18,531886.72,30359266.53,4344490.22,3700.46,2700.25,6301.35,23618.99,17810.84,2200.17,9603.19,122920.68,1176994.63,23219,6101.33,80229.52,300905.49,98546.51,94519.84,11905.09,7502.03,6601.58,7401.98,8202.44,7101.83,6201.4,2500.23,3200.37,2900.31,18712.83,13907.1,27227.22,0,43570.8,97357.98,41766.26
2685.636,8202.2,50985.14,347039.26,185027.29,110036637.8,5335970.77,31232.42,351382.45,4995490.44,15107.66,3971607.3,204500.94,684885.06,31371288.3,4260204.93,5100.88,2300.18,6301.35,20213.91,15708.43,18611.95,7401.89,134826.16,1052049.23,19913.98,2100.16,50691.73,197891.48,63242.9,68367.49,11604.84,5701.17,6701.62,7101.83,8502.62,8102.39,8002.33,2500.23,5701.19,2800.29,13506.68,7301.96,24622.26,0,46781.6,55114.9,24723.23
2686.2341,9202.77,17309.82,352872.02,202651.49,124801743.3,5518513.72,32034.1,323053.96,5422754.56,13305.94,2091519.18,215758.86,202880.79,31381744.5,4539452.2,4500.69,2700.25,9903.33,25922.88,17710.72,1400.07,6201.33,142398.29,471990.63,11504.67,8402.52,14607.63,71281.35,29631.41,33540.36,7502.02,5401.05,4600.77,4400.7,8802.81,6501.54,7602.1,3100.35,5301.03,1800.12,5901.28,3400.42,27928.64,0,59933.87,21417.37,8903.01
2686.8323,6801.51,4900.79,644557.86,205388.11,124661980.3,5095734.62,35541.97,595324.61,4932684.14,12205,867592.66,167541.48,303887.45,32729959.18,4347234.17,5300.95,6001.22,16709.49,18211.29,15908.65,1600.09,8902.74,85451.96,221790.5,14607.52,4800.82,3200.37,47781.56,20214.62,27627.39,5401.05,4400.7,4500.73,3800.52,4900.87,3100.35,3800.53,900.03,2500.23,1700.11,4200.65,1200.05,36047.7,0,100576.43,17711.88,6801.76
2687.4299,5601.03,3800.47,757940.87,193735.55,126958872.5,5313681.92,35040.8,897989.26,5086991.13,10303.57,468993.7,148237.5,298479.08,34235467.49,4661022.28,4200.6,2400.2,19312.68,30231.11,17610.6,2500.22,43164.34,74994.13,202814.53,13306.24,11404.64,6601.56,57317.32,27727.5,31034.56,5601.13,4500.73,2900.3,3400.42,5000.91,3700.5,2500.23,1100.04,2500.23,1500.08,3500.45,800.02,38554.56,0,104002.47,18212.57,7302.03
2688.0281,4300.61,8902.6,564862.35,179561.87,125958577.7,5580170.57,35241.27,673019.04,4905689.17,12705.42,423455.03,147328.52,677559.23,32267771.91,4479038.13,3900.52,2800.27,25121.44,25121.49,17110,800.02,25121.81,86558.51,153511.77,16009.03,7401.96,11704.9,58421.88,25322.94,33740.84,4900.86,5301.01,3900.55,3100.35,4500.74,4200.64,3600.47,2600.25,2500.23,1500.08,1300.06,500.01,33541.3,0,79233.81,16209.95,3500.47
2688.6262,4100.55,7101.65,443101.81,164997.02,127407017.5,5263722.69,34038.5,498165.92,4356448.17,12805.51,426335.74,189199.76,203880.08,29535756.81,4691794.59,2700.25,2300.18,10103.47,20013.64,16509.31,2100.15,19913.7,102965.6,165240.16,12205.25,2300.19,3600.46,43266.89,20915.65,32437.75,6001.29,5601.13,4200.64,5100.94,6001.31,4600.77,4000.58,2300.19,3400.42,2300.19,3200.38,800.02,29632.24,0,47885.5,14608.08,7302.03
2689.2244,5801.1,6901.56,430649.51,196166.65,131159603.3,5680980.59,30731.39,512953.71,5136541.98,12605.34,547410.89,214237.01,749085.01,31162788.15,4715665.8,4200.6,1400.07,6801.57,18111.17,19212.61,1300.06,11004.19,121811.34,217323.34,13806.72,2400.21,1700.1,40057.34,18612.4,25924.12,7101.81,4700.8,3900.55,4800.83,8002.32,5901.27,6601.59,3200.37,3500.45,3200.37,5801.23,1400.07,23219.8,0,38154.3,14507.97,5401.11
2689.8223,11003.96,1900.12,325978.03,208023.85,117477994.1,5257664.42,29128.2,336649.1,4907223.8,15508.07,707781.1,192137.18,518007.32,31159922.81,4430224.03,3700.46,1800.11,6001.22,18111.17,16509.31,700.02,7501.95,138359.34,244553.71,13206.15,800.02,2500.22,41561.72,19513.62,20815.55,4600.76,4900.87,7101.82,6601.58,10003.63,7201.89,9103.01,4100.61,5401.07,3100.35,6001.32,2000.15,18913.14,0,36549.83,17411.48,3800.55
2690.4204,8802.53,3400.38,325467.19,214615.19,129197584.2,5366455.46,32635.39,229752.39,4924197.36,21114.97,923670.8,187174.28,431601.42,32114810.96,4334892.27,4100.57,2000.14,2600.23,26323.59,20614.52,700.02,4100.58,160991.98,264806.27,10503.89,300,1200.05,36447.47,18412.13,25323.01,4900.86,3900.55,4200.64,5801.22,8502.62,7602.1,6401.49,1900.13,4700.81,3500.45,4600.78,2200.18,15809.18,0,33742.47,15609.23,4700.84
2691.0186,9202.77,2500.21,288426.22,211775.49,125403445.5,5117432.68,31132.21,224168.55,4847115.96,15908.5,745354.83,167136.96,43263.13,30853642.72,3626975.95,3900.52,2300.18,5200.92,11104.2,17710.72,600.01,5701.12,115358.7,180116.5,9002.86,700.02,2200.17,35545.15,16709.99,19213.25,4400.7,4400.7,3200.37,4600.77,6101.35,5501.1,5601.14,1700.11,3700.5,2100.16,4200.65,1400.07,17511.26,0,31336.64,11004.59,3300.41
2691.6165,7301.74,1400.06,291789.87,204475.85,127560361.6,5175942.24,49180.33,235947.78,4602441.23,10703.85,554776.9,153389.53,18711.82,30724447.96,3336281.8,4600.72,1100.04,2000.14,11904.83,20614.52,400.01,1800.11,67959.45,139066.52,11905,900.03,2400.21,42364.12,17911.48,21216.16,4400.7,3800.52,3700.5,3300.39,3500.44,3300.4,3100.35,1800.12,2500.23,1400.07,3100.35,1400.07,20415.31,0,27929.1,13406.81,2200.18
2692.2146,5300.92,1100.04,301273.24,196470.57,128878380,5307462.53,70263.86,192836,4625831.38,9102.78,460844.34,149045.54,15007.6,28065141.02,3151271.06,2000.14,700.02,2400.2,11804.75,16709.54,500.01,2200.17,59321.53,126148.68,12305.34,600.01,2900.3,42564.73,16709.99,18412.17,3600.47,2200.17,1900.13,2200.18,2900.31,1900.13,2800.29,1700.11,2500.23,1100.04,3600.48,900.03,20615.61,0,27428.07,11505.02,1800.12
2692.8127,5701.06,1100.04,274062.62,181990.71,136103418.4,5199047.45,48678.7,188784.77,4662682.96,9202.84,389031.96,116354.87,13406.07,29801159.5,3188650.06,3000.31,1500.08,3500.42,9503.08,18211.33,500.01,2500.22,62936.78,115359.01,10503.89,300,2400.21,37750.93,16409.64,17711.26,4400.7,3600.47,2100.16,1900.13,3400.42,2500.23,3100.35,1000.04,1700.11,1300.06,1600.09,800.02,30434,0,31938.06,11004.59,3000.34
2693.4104,3900.5,2200.16,277219.41,195052.36,133833539.3,5022487.58,37747.34,212905.66,4812458.17,8102.2,303878.93,113331.58,27124.83,32130905.42,2865110.91,2500.21,2000.14,4700.75,9903.34,20614.52,800.02,13706.49,41760.26,86055.69,13406.34,3100.34,2100.16,34241.91,21115.95,20915.7,2300.19,2100.16,2100.16,1500.08,2600.25,1900.13,1400.07,600.01,1500.08,1000.04,2300.19,700.02,31336.05,0,32138.53,9303.28,2100.17
2694.0085,2100.14,1500.07,291178.25,177841.67,128080886,5124908.84,29729.37,241637.62,4774061.67,5200.91,266063.28,100640.48,21415.48,30907437.29,2682149.31,2100.15,1400.07,3100.33,9803.27,17110,600.01,3100.33,25222,59221.2,13906.82,900.03,1200.05,39455.63,19713.91,23319.52,3300.39,2700.26,2000.14,1600.09,1800.12,1600.09,800.02,900.03,700.02,500.01,1300.06,800.02,43268.7,0,30935.71,10003.79,3000.34
2694.6067,2800.26,1500.07,284350.07,185735.93,141826906.9,4770467.88,33236.71,267268.46,4446609.92,5300.94,247750.42,109100.01,118371.37,30447745.65,2990296.41,2000.14,1300.06,4500.69,12104.99,18611.84,900.03,5000.86,34942.2,71175,13706.62,1700.1,2100.16,43166.57,18412.13,22317.88,3300.39,2400.21,2300.19,1300.06,1600.09,2100.16,1700.11,600.01,1400.07,1200.05,1300.06,700.02,35546.38,0,28730.8,10504.18,2500.24
2695.2048,2900.28,4000.52,285674.68,186849.54,125474397.5,4744022.04,27224.64,290190.01,4737488.17,7301.79,296532.57,119681.19,78407.1,27337770.59,2805285.67,2800.27,1500.08,4200.6,11504.51,18611.84,1300.06,3800.5,47477.88,68260.98,13906.82,1300.06,1400.07,35043.89,20214.62,24221.06,3300.39,3900.55,2400.21,1700.1,3400.42,1500.08,2200.18,1400.07,1600.09,900.03,1500.08,1400.07,42767.11,0,29833.21,11204.76,3600.49
2695.8027,4000.52,8602.43,286184.2,179561.87,135010218.2,5333457.23,30130.17,216861.94,4618426.04,8402.37,341278.61,137333.23,118774.58,31795116.9,2791259.71,1600.09,1700.1,3600.44,14306.97,16809.66,1200.05,3900.53,50889.47,85653.31,18712.34,1900.13,2400.21,36648,19313.35,25222.83,5200.97,2600.24,3000.33,2200.18,3100.35,2400.21,2500.23,1300.06,2000.15,800.02,2500.23,900.03,36348.49,100,66263.61,9903.72,2900.32
2696.4009,3500.4,11804.57,391813.96,193431.69,131294626.2,5002185.93,29128.2,299470.39,4681077.85,9202.84,343529.64,144096.97,104568.03,31683414.61,2990331.74,1800.11,2500.21,14407.06,36545.45,18812.09,1800.11,10103.53,50889.47,91992.13,17811.18,5701.16,3000.32,38051.74,18011.61,22017.4,4000.58,4600.76,2900.3,1300.06,2200.18,1600.09,2100.16,800.02,1200.05,1500.08,1900.13,1000.04,38353.99,0,90605.61,10003.79,3200.39
2696.999,3700.45,9803.15,419954.74,201334.05,134048600.3,5000649.88,33336.93,510781.2,4851606.54,5601.05,327166.14,135718.46,150258.74,28591047.57,2858351.13,2700.25,2300.18,30431.46,153801.87,19513.01,1700.1,27325.8,34340.76,71074.51,19813.84,4700.79,2500.22,38252.29,18011.61,23920.54,4000.58,2800.28,1400.07,2200.18,2200.18,1700.11,1100.04,700.02,1300.06,600.01,1100.04,600.01,42566.49,200,62043.45,7502.13,3400.44
2697.5972,4500.66,4500.66,469789.94,239891.53,128849705.2,5313735.63,30230.37,535110.6,4907913.86,6301.33,266165.09,112525.48,260573.34,28251619.59,3096615.76,2900.29,2100.15,37948.91,263545.75,19312.74,1800.11,17710.84,24721.13,65749.37,23719.83,2700.26,2100.16,34241.91,19814.05,24922.29,4100.6,2900.3,2300.19,1300.06,1600.09,900.03,1000.04,700.02,1000.04,800.02,500.01,500.01,34042.54,100,33942.98,7001.86,2700.28
2698.1951,6401.34,2400.19,321585.4,290978.27,123133854,5293960.33,26222.86,332252.34,4425537.16,9302.91,298062.77,117866.74,313075.98,30648643.38,3234037.16,2700.25,1600.09,38249.69,282493.43,18011.08,1500.08,17110.12,44167.41,120803.27,23619.66,1200.05,2100.16,37650.66,20114.48,26725.63,3800.52,3500.44,3000.33,3300.39,4200.64,3600.47,3400.42,1100.04,2900.31,1400.07,3900.56,1900.13,38053.15,100,65258.69,9603.49,2800.3
2698.793,12705.28,1400.06,476495.02,480117.29,134748491.3,5207168.1,35241.27,524235.21,4921601.89,19012.13,647312.79,211700.98,120790.81,31540020.21,3326024.36,3900.52,7501.91,65445.33,255403.64,21215.38,3700.47,29530.13,105987.33,188117.57,20614.98,20414.87,2800.28,27426.89,17110.48,26024.31,4600.76,3700.49,4200.64,3600.47,7201.88,6201.4,7902.27,2000.15,4900.88,2800.29,6401.5,4700.81,22318.29,100,141342.31,9003.07,5100.99
2699.3909,14807.17,3100.32,1335292.97,511007.13,132836813,5114510.96,33637.6,1785878.91,3964243.52,31633.58,1095592.48,329829.03,1363422.95,30193307.53,3428999.15,4000.54,6601.48,102858.53,399259.08,21115.23,6601.5,52194.04,180622.01,289779.05,22417.71,17510.95,3900.54,26224.58,11004.33,20715.4,5501.09,4100.61,8102.37,7902.26,12605.77,8502.63,9803.5,4400.71,6201.4,4200.65,8602.71,2800.29,27026.82,0,116807.43,8903,5000.95
2699.989,27224.22,11504.34,1596063.25,891579.88,128352955.8,5062081.16,35642.21,1595150.47,4400375.5,40454.9,1400155.26,442301.61,3203316.69,29605079.7,3051664.39,4400.66,5801.14,101851.56,640375.54,25822.78,9603.18,49584.88,173434.75,324301.64,13606.53,8502.58,2200.17,18712.52,8902.84,11104.43,5100.94,3700.49,6801.67,7401.98,11104.48,8402.57,9002.95,4500.74,5601.15,4100.62,7502.06,2800.29,72492.63,0,69479.85,10304.02,4100.64
2700.5872,30129.67,5601.03,1025422,995061.13,130214559.8,4691463.33,31032,1354048.39,4172241.76,42059.34,1201287.15,331260.4,2786823.9,25745296.71,2451563.04,6201.3,5901.18,103865.58,598460.6,21615.97,6201.33,35042.42,116971.59,217221.83,7501.99,5200.97,1900.13,26625.34,11204.49,15308.41,5501.09,3500.44,4200.64,3400.42,7802.21,4100.61,5901.27,1700.11,3000.33,3500.45,4900.88,1600.09,175018.6,100,57724.19,23020.07,4700.84
2701.1853,23818.55,3400.38,791050.96,992390.95,127573293,4811565.29,28627.24,1183681.76,4071152.24,22416.87,735860.86,240739.09,1635102.85,26852036.66,2082566.13,3500.42,4800.78,75593.84,397512.62,20614.52,6301.37,21015.26,73385.9,177281.74,7401.93,4400.69,4200.63,38352.56,16309.52,17911.52,4100.6,3000.32,4600.77,2800.28,5401.06,5100.95,3200.37,900.03,2900.31,1000.04,3100.35,1300.06,296700.51,0,64555.29,29833.7,5201.03
2701.7832,9302.83,2300.17,467211.82,514316.75,131666440,4746310,26823.92,546407.63,4415227.37,27024.51,613730.57,238300.15,346448.1,26723211.62,2043032.01,3300.37,2700.25,31834.43,183945.81,17710.72,2100.15,11104.26,76502,171816.26,5501.07,1900.13,6101.33,43868.76,18312,17811.39,4100.6,2800.28,4100.61,2800.28,5100.94,3600.47,5301.02,1400.07,1800.12,1400.07,4200.65,1100.04,312856.47,0,46279.87,35748.38,6101.42
2702.3813,6101.22,1200.05,430958.11,357893.82,137168050.3,4508490.72,28827.62,421253.91,4885718.46,22416.87,610918.02,243585.01,110410.22,30608644.08,1968945.28,2500.21,2600.23,21816.17,68157.93,17810.84,900.03,14206.98,90180.57,259206.01,6401.45,2400.21,5501.08,42464.43,15408.5,23019.02,3900.55,3600.47,3600.47,4300.67,5301.02,5301.02,4700.8,1900.13,2900.31,2400.21,4400.71,1700.11,330055.79,100,55213.64,32740.58,6101.42
2702.9795,7201.7,2700.24,560712.01,403728.81,137995252.4,4929400.77,30430.78,481946.92,4593357.08,26223.08,784391.16,242060.33,239623.83,30256945.95,2111159.77,1700.1,2200.16,17510.42,62332.12,22016.56,2400.2,20314.26,129982.08,376546.88,5801.19,2000.14,4900.86,42163.52,17210.6,20615.26,5301.01,1400.07,4100.61,5200.98,6401.49,5901.27,5200.98,3100.35,4300.68,3000.33,6501.55,1300.06,240710.86,0,34945.56,28731.26,4500.77
2703.5776,5801.1,1700.09,422010.84,377667.02,140467282.4,4573101.51,31933.89,371869.29,4300058.45,23819.04,946440.04,225197.68,98224.8,27596217.88,1938220.07,3200.35,2300.18,15708.39,80721.43,19312.74,1400.07,9403.06,146640.42,509638.48,4200.62,1700.1,3600.46,33640.45,14007.02,20515.11,5301.01,3700.49,4300.67,7702.15,7802.21,7802.21,7502.05,3300.4,5501.11,4200.65,12705.92,3100.35,303958.11,0,81950.09,39258.33,5201.03
2704.1755,9102.71,1600.08,495698.1,451452.69,135393663.8,4908991.71,35642.21,706931.98,4937473.4,28527.31,1164881.45,215353,99533.5,29630417.22,1853746.36,2800.27,5200.92,26423.72,63738.13,22417.17,2700.25,17210.24,167060.3,679522.8,7602.04,8102.34,8002.29,46477.17,16409.64,21716.93,6001.29,3100.35,6101.35,6301.44,8602.69,8502.63,7502.05,4000.58,4400.71,4200.65,8902.9,2700.27,381988.57,0,101886.29,43571.85,8802.95
2704.7734,4900.79,3100.32,1394936.13,430760.94,139387716.6,5104284.95,39351.45,1968410.55,4466786.63,26022.73,1132011.78,194771.23,307255.93,28352623.04,2146619.18,3100.33,6901.62,44166.24,87761.68,22417.17,8602.55,24821.29,141489.43,552367.63,8102.32,6301.42,7301.91,46778.17,17711.22,17511.01,3600.47,3500.44,6701.62,5000.91,8702.75,7101.83,7001.78,2500.23,4100.61,2400.21,10403.97,2600.25,444133.25,0,97554.19,52905.89,9603.51
2705.3713,8702.48,4400.64,1297068.71,481459.03,144612772.7,4881965.81,68154.18,1678313.29,4593037.8,39251.68,1235316.78,228345.29,936621.78,28704563.8,2605059.54,2400.2,6601.48,54400.45,148750.18,19513.01,10303.66,47778.82,170702.5,605745.61,11604.75,7201.85,10203.72,59325.68,19313.35,20615.26,4400.7,2700.26,5401.06,6101.35,8602.69,7902.27,9903.57,5601.14,4300.68,3400.42,9203.1,3600.48,365135.16,0,103599.35,54110.76,11004.61
2705.9695,13305.79,4600.69,2578042.43,439919.48,127954310,5024474.77,74584.61,3778289.98,4633329.41,54198.49,1250778.87,325331.25,3132644.92,29459155.02,2554997.11,3400.39,9002.75,86855.79,346749.29,19312.74,29630.27,90985.4,154926.21,556418.85,17210.44,14607.62,13606.62,59727.38,20615.21,27126.41,6501.52,3300.39,6601.58,6001.3,9103.01,6701.63,8502.63,3100.35,5501.11,3600.47,15709.04,6801.7,224842.8,100,226398.54,53207.1,13907.35
2706.5676,24018.86,6201.26,4608767.7,514937.4,127469394.7,5209273.46,79710.82,8359450.89,4344830.34,62129.39,2140565.71,353362.06,2516995.78,26961185.55,2627352.68,3100.33,12305.14,215061.45,774937.16,23619.06,84043.08,243228.93,183153.58,1211696.39,16409.49,31936.39,26725.52,81637.8,25523.3,27827.79,6101.34,6601.57,5501.09,7902.26,9803.49,8502.63,9703.42,4200.64,5601.15,4500.74,33440.95,13106.31,108833.59,100,163694.84,69683.58,18312.75
2707.1658,37646.31,6601.43,10423558.32,834447.85,136525093.5,5950047.22,74986.6,14125945.02,3810451.51,67854.31,2520961.37,309701.78,2493069.97,24071634.18,2594813.87,4200.6,14106.75,407263.45,2154912.7,19913.55,129375.13,433400.15,181229.54,1545804.47,17911.31,35845.83,29831.79,84353.86,21516.56,21817.09,6801.66,3400.42,6701.62,6901.73,7401.99,9002.95,8602.69,3300.4,7101.84,4300.68,39156.13,13106.31,48988.04,0,126393.92,43270.86,14908.45
2707.7637,50382.91,8502.37,15508238.73,1176755.37,118627755.7,5935685.69,45970.2,17326117.73,3121230.11,75189.43,2494130.73,308680.81,1702519.71,22024563.89,2398615.35,7101.71,12305.14,1081462.21,7725521.35,21315.52,127962.67,447417.58,213465.38,1269958.03,12905.87,25022.34,22518.12,50892.51,14007.02,15008.09,5901.25,3500.44,7902.26,5701.18,11905.14,10704.16,12105.33,6701.64,8502.64,5301.03,29331.51,7702.18,24121.37,0,75009.58,25324.29,10404.12
2708.3618,58009.88,13806.25,14065311.66,1806595.04,129688144.9,5961121.82,37947.85,10358089.6,3466067.4,98323.68,1991308.76,457554.25,1660417.16,21730750.37,2488836.05,9603.13,10803.96,1090709.28,8310703.15,23118.26,66351.61,279271.48,238858.25,973511.8,9603.25,14307.31,10503.94,22918.78,7602.07,16609.9,5100.94,2500.23,7802.2,7602.09,13806.92,13606.73,13506.63,5401.06,9203.09,7402,20715.72,6401.5,17411.13,0,38856.31,16710.58,7001.86
2708.96,45567.83,3400.38,8985239.56,1649035.01,114968086.1,5478662.34,37947.85,3754763.77,3609014.05,93291.44,1630360.16,510543.02,473559.02,24242272.47,2464222.91,8402.39,8702.57,998277.05,8053352.48,20814.8,20214.09,158261.5,240586.57,618468.31,7301.88,8302.46,2500.22,14507.53,8602.65,15508.63,6201.38,4500.73,7802.2,7902.26,13506.62,10303.86,11404.73,4700.81,9603.37,5100.95,18112.02,5501.11,26125.06,100,33140.98,14007.43,6501.61
2709.5581,34538.98,2600.22,4309977.75,1234761.22,117452653.4,5437457.52,35642.21,1234009.39,4455786.77,102451.38,1983762.31,696067.63,199434.42,27980520.88,2645100.05,7201.76,7501.91,602600.83,5200655.56,28127.02,8302.38,51591.89,230930.91,684342.58,9102.92,6001.29,2700.26,18912.79,9903.51,22117.56,7802.19,3900.55,7802.2,8902.87,12005.23,11704.98,11704.98,5901.27,8302.52,4300.68,16810.35,4700.81,39256.56,0,47885.5,13607.01,4900.91
2710.156,25320.96,2400.19,1407200.49,954690.9,116728518.7,5096164.29,34740.11,603396.4,4444488.23,96008.64,1952686.11,693449.07,136627.6,29185826.42,2513802.49,4700.75,5701.1,141780.31,1395581.71,26624.22,4300.64,32035.45,212450.59,655342.63,9803.39,3300.39,1400.07,17811.34,10503.95,17110.51,6701.61,4300.67,8602.68,10604.07,13006.14,9303.15,10103.71,5000.91,7502.06,4500.74,15608.93,4000.59,48185.18,0,30234.11,14908.42,8002.44
2710.7539,18811.57,2800.26,598807.48,456604.25,129299852.7,5115026.56,34840.34,448839.65,5086352.56,86953.24,1936898.28,654016.16,781603.22,28289030.85,2303413.13,2500.21,3600.44,22617.38,167010.05,22917.94,1400.07,159879.15,222093.99,621702.88,6801.63,2200.17,1400.07,17410.84,9703.37,16710.03,7101.81,2900.3,8702.74,9303.13,15408.62,10704.16,11905.15,4900.88,8002.34,4600.77,13006.2,4400.71,93419.65,0,28530.37,22919.9,6101.42
2711.3521,10603.68,4400.64,436720.02,440125.39,127419586.7,5113060.84,31733.47,342683.94,4697381.95,55302.55,1848881.63,507439.11,197304.78,26035262.81,2070424.43,2100.15,2900.29,16509.26,69363.56,23418.74,1400.07,11304.42,178900.79,581581.88,4300.65,800.02,2400.21,22518.13,8602.65,17811.39,7602.08,2200.17,8002.32,7702.15,10203.78,9703.42,7602.1,2800.29,5100.95,3900.56,7702.17,2100.16,166310.38,0,26726.65,28831.48,4600.81
2711.95,7701.94,1400.06,291484.06,495709.38,128546638.5,4930603.83,27825.74,265639.82,4598249.34,32635.74,1608882.62,330953.66,85647.05,27647412.84,1938950.22,2100.15,2500.21,16008.71,45269.73,21115.23,2200.17,5801.16,138662.22,441859.23,3900.54,1000.04,2700.26,27326.7,12805.87,17611.13,5701.17,3400.42,5401.06,6701.63,11504.8,9203.08,7802.21,2400.21,3000.33,2700.27,4200.65,1700.11,218846.19,0,22418.76,35748.38,4900.91
2712.5481,6101.22,1500.07,265003.17,447847.66,137081759.6,4710572.66,30931.8,212297.09,4807504.12,17009.71,1394671.87,263928.83,132389.36,25448028.61,1957015.56,2700.25,3300.37,3300.37,23618.99,20213.96,300,3300.38,131697.51,354499.15,4100.59,500.01,3600.46,36547.74,13506.53,20414.96,6701.61,2700.26,6201.39,5701.18,8602.69,6001.31,5301.02,2300.19,3500.45,2400.21,4300.68,600.01,325549.12,0,24021.53,35247.03,5301.07
2713.1462,5000.82,1100.04,260933.25,423458.59,130961702.4,4811801.6,28827.62,190405.13,4231978.81,14206.78,1231483.83,241043.97,59419.01,25430166.41,1873012.91,1800.11,2200.16,1200.05,12305.16,20213.96,500.01,1600.09,90884.96,259307.81,4400.68,500.01,5401.04,47279.86,15508.61,18211.91,5301.01,3400.42,4500.73,4500.73,5701.18,5000.91,5401.06,1200.05,2100.16,1500.08,2800.29,800.02,432982.32,0,25424.12,36149.47,9103.15
2713.7441,2700.24,1500.07,292095.68,406193.63,126987419.5,4996568.07,30831.59,275108.79,4905060.9,14306.87,897344.15,203791.27,16409.09,27278776.81,1959995.04,2900.29,2300.18,1900.12,13706.4,21215.38,800.02,1300.06,75496.74,224938.65,3000.32,600.01,6801.65,59124.83,16509.75,20414.96,5901.25,2000.14,4200.64,2800.28,6101.35,3400.42,2500.23,900.03,2100.16,2700.27,3500.45,400.01,541881.25,0,25223.74,28831.48,6401.56
2714.3423,1900.12,2000.13,269684.91,421402.2,127849602.2,4787246.28,25721.99,217369.21,4519705.42,9002.72,569208.2,205514.82,14707.3,28835780.48,1800068.51,2200.16,3000.31,1700.1,11804.75,16008.76,400.01,900.03,53097.39,140379.13,5501.07,800.02,8402.52,62640.09,17510.97,20815.55,4500.73,2900.3,3400.42,3100.35,2300.19,1600.09,2100.16,1000.04,1600.09,1200.05,1600.09,800.02,701217.68,0,21817.77,20616.1,8002.44
